,movie_title,duration
2581,Steel ,97.0
2582,The Immigrant ,120.0
2583,The White Countess ,135.0
2584,Trance ,101.0
2585,Soul Plane ,92.0
2586,Welcome to the Sticks ,106.0
2587,Good ,92.0
2588,Enter the Void ,161.0
2589,Vamps ,92.0
2590,Hachi: A Dog's Tale ,93.0
2591,Zulu ,110.0
2592,The Homesman ,122.0
2593,Juwanna Mann ,91.0
2594,Lilyhammer             ,45.0
2595,Ararat ,115.0
2596,Madison ,94.0
2597,Slow Burn ,93.0
2598,Wasabi ,94.0
2599,Slither ,95.0
2600,Beverly Hills Cop ,105.0
2601,Home Alone ,103.0
2602,3 Men and a Baby ,102.0
2603,Tootsie ,116.0
2604,Top Gun ,110.0
2605,"Crouching Tiger, Hidden Dragon ",120.0
2606,American Beauty ,122.0
2607,The King's Speech ,118.0
2608,Twins ,107.0
2609,Scream: The TV Series             ,45.0
2610,The Yellow Handkerchief ,102.0
2611,The Color Purple ,154.0
2612,Tidal Wave ,103.0
2613,Ben-Hur ,141.0
2614,The Imitation Game ,114.0
2615,Private Benjamin ,109.0
2616,Coal Miner's Daughter ,124.0
2617,Diary of a Wimpy Kid ,94.0
2618,Mama ,100.0
2619,Halloween ,101.0
2620,National Lampoon's Vacation ,98.0
2621,Bad Grandpa ,102.0
2622,The Queen ,94.0
2623,Beetlejuice ,92.0
2624,Why Did I Get Married? ,113.0
2625,Little Women ,115.0
2626,The Woman in Black ,95.0
2627,When a Stranger Calls ,87.0
2628,Big Fat Liar ,88.0
2629,The Deer Hunter ,183.0
2630,Wag the Dog ,97.0
2631,The Lizzie McGuire Movie ,94.0
2632,Snitch ,112.0
2633,Krampus ,98.0
2634,The Faculty ,104.0
2635,What's Love Got to Do with It ,118.0
2636,Cop Land ,120.0
2637,Not Another Teen Movie ,99.0
2638,End of Watch ,109.0
2639,Aloha ,105.0
2640,The Skulls ,106.0
2641,The Theory of Everything ,123.0
2642,Malibu's Most Wanted ,86.0
2643,Where the Heart Is ,120.0
2644,Lawrence of Arabia ,227.0
2645,Halloween II ,119.0
2646,Wild ,115.0
2647,The Last House on the Left ,114.0
2648,The Wedding Date ,90.0
2649,Halloween: Resurrection ,94.0
2650,Clash of the Titans ,106.0
2651,The Princess Bride ,98.0
2652,The Great Debaters ,126.0
2653,Drive ,100.0
2654,Confessions of a Teenage Drama Queen ,89.0
2655,The Object of My Affection ,111.0
2656,28 Weeks Later ,100.0
2657,When the Game Stands Tall ,115.0
2658,Because of Winn-Dixie ,106.0
2659,Love & Basketball ,124.0
2660,Grosse Pointe Blank ,107.0
2661,All About Steve ,99.0
2662,Book of Shadows: Blair Witch 2 ,90.0
2663,The Craft ,101.0
2664,Match Point ,119.0
2665,Ramona and Beezus ,103.0
2666,The Remains of the Day ,134.0
2667,Boogie Nights ,155.0
2668,Nowhere to Run ,94.0
2669,Flicka ,95.0
2670,The Hills Have Eyes II ,89.0
2671,Urban Legends: Final Cut ,97.0
2672,Tuck Everlasting ,90.0
2673,The Marine ,92.0
2674,Keanu ,100.0
2675,Country Strong ,117.0
2676,Disturbing Behavior ,84.0
2677,The Place Beyond the Pines ,140.0
2678,The November Man ,108.0
2679,Eye of the Beholder ,109.0
2680,The Hurt Locker ,131.0
2681,Firestarter ,114.0
2682,Killing Them Softly ,97.0
2683,A Most Wanted Man ,122.0
2684,Freddy Got Fingered ,87.0
2685,The Pirates Who Don't Do Anything: A VeggieTales Movie ,85.0
2686,U2 3D ,85.0
2687,Highlander: Endgame ,101.0
2688,Idlewild ,121.0
2689,One Day ,107.0
2690,Whip It ,111.0
2691,Knockaround Guys ,92.0
2692,Confidence ,97.0
2693,The Muse ,97.0
2694,De-Lovely ,125.0
2695,New York Stories ,124.0
2696,Barney's Great Adventure ,76.0
2697,The Man with the Iron Fists ,107.0
2698,Home Fries ,91.0
2699,Here on Earth ,96.0
2700,Brazil ,142.0
2701,Raise Your Voice ,103.0
2702,The Dead Zone             ,60.0
2703,The Big Lebowski ,117.0
2704,Black Snake Moan ,116.0
2705,Dark Blue ,118.0
2706,A Mighty Heart ,108.0
2707,Whatever It Takes ,94.0
2708,Boat Trip ,97.0
2709,The Importance of Being Earnest ,97.0
2710,The Love Letter ,99.0
2711,Hoot ,91.0
2712,In Bruges ,107.0
2713,Peeples ,95.0
2714,The Rocker ,102.0
2715,Post Grad ,88.0
2716,Promised Land ,106.0
2717,Whatever Works ,92.0
2718,The In Crowd ,105.0
2719,Three Burials ,107.0
2720,Jakob the Liar ,120.0
2721,Kiss Kiss Bang Bang ,103.0
2722,Idle Hands ,92.0
2723,Mulholland Drive ,147.0
2724,Blood and Chocolate ,98.0
2725,You Will Meet a Tall Dark Stranger ,98.0
2726,Never Let Me Go ,103.0
2727,The Company             ,286.0
2728,Transsiberian ,111.0
2729,The Clan of the Cave Bear ,98.0
2730,Crazy in Alabama ,111.0
2731,Funny Games ,111.0
2732,Listening ,100.0
2733,Felicia's Journey ,116.0
2734,Metropolis ,145.0
2735,District B13 ,84.0
2736,Things to Do in Denver When You're Dead ,115.0
2737,The Assassin ,105.0
2738,Buffalo Soldiers ,98.0
2739,The Return ,99.0
2740,Ong-bak 2 ,110.0
2741,Centurion ,97.0
2742,Silent Trigger ,88.0
2743,The Midnight Meat Train ,103.0
2744,Winnie Mandela ,104.0
2745,The Son of No One ,90.0
2746,All the Queen's Men ,105.0
2747,The Good Night ,93.0
2748,Bathory: Countess of Blood ,141.0
2749,Khumba ,85.0
2750,Automata ,109.0
2751,Dungeons & Dragons: Wrath of the Dragon God ,105.0
2752,Chiamatemi Francesco - Il Papa della gente ,98.0
2753,Shinjuku Incident ,119.0
2754,Pandaemonium ,124.0
2755,Groundhog Day ,101.0
2756,Magic Mike XXL ,115.0
2757,Romeo + Juliet ,120.0
2758,Sarah's Key ,111.0
2759,Freedom ,94.0
2760,Unforgiven ,131.0
2761,Manderlay ,139.0
2762,Slumdog Millionaire ,120.0
2763,Fatal Attraction ,119.0
2764,Pretty Woman ,125.0
2765,Towering Inferno             ,65.0
2766,Crocodile Dundee II ,108.0
2767,Broken Horses ,101.0
2768,Born on the Fourth of July ,145.0
2769,Cool Runnings ,98.0
2770,My Bloody Valentine ,101.0
2771,The Possession ,92.0
2772,First Blood ,93.0
2773,Stomp the Yard ,109.0
2774,The Spy Who Loved Me ,123.0
2775,Ghost Hunters             ,60.0
2776,Urban Legend ,99.0
2777,Dangerous Liaisons ,119.0
2778,Good Deeds ,110.0
2779,White Fang ,107.0
2780,Superstar ,81.0
2781,The Iron Lady ,105.0
2782,Jonah: A VeggieTales Movie ,82.0
2783,Poetic Justice ,109.0
2784,All About the Benjamins ,95.0
2785,Vampire in Brooklyn ,100.0
2786,Exorcist II: The Heretic ,118.0
2787,An American Haunting ,91.0
2788,My Boss's Daughter ,90.0
2789,A Perfect Getaway ,108.0
2790,Our Family Wedding ,103.0
2791,Dead Man on Campus ,96.0
2792,Tea with Mussolini ,117.0
2793,Thinner ,93.0
2794,"New York, New York ",136.0
2795,Crooklyn ,115.0
2796,I Think I Love My Wife ,94.0
2797,Jason X ,85.0
2798,Big Fat Liar ,88.0
2799,Bobby ,112.0
2800,Head Over Heels ,86.0
2801,Fun Size ,86.0
2802,The Diving Bell and the Butterfly ,112.0
2803,Little Children ,137.0
2804,Gossip ,90.0
2805,A Walk on the Moon ,107.0
2806,Catch a Fire ,98.0
2807,Soul Survivors ,84.0
2808,Jefferson in Paris ,139.0
2809,Easy Virtue ,97.0
2810,Caravans ,127.0
2811,Mr. Turner ,150.0
2812,Wild Grass ,104.0
2813,Amen. ,132.0
2814,Reign of Assassins ,117.0
2815,The Lucky Ones ,115.0
2816,Margaret ,186.0
2817,Stan Helsing ,90.0
2818,Flipped ,90.0
2819,Brokeback Mountain ,134.0
2820,Teenage Mutant Ninja Turtles ,101.0
2821,Clueless ,97.0
2822,Far from Heaven ,107.0
2823,Hot Tub Time Machine 2 ,99.0
2824,Dekalog             ,55.0
2825,Quills ,124.0
2826,Seven Psychopaths ,110.0
2827,The Caveman's Valentine ,105.0
2828,The Border             ,41.0
2829,Downfall ,178.0
2830,The Sea Inside ,125.0
2831,Under the Skin ,108.0
2832,"Good Morning, Vietnam ",121.0
2833,The Last Godfather ,100.0
2834,Justin Bieber: Never Say Never ,115.0
2835,Black Swan ,108.0
2836,RoboCop ,117.0
2837,The Godfather: Part II ,220.0
2838,Save the Last Dance ,112.0
2839,A Nightmare on Elm Street 4: The Dream Master ,99.0
2840,Miracles from Heaven ,109.0
2841,"Dude, Where's My Car? ",83.0
2842,Young Guns ,107.0
2843,St. Vincent ,102.0
2844,About Last Night ,100.0
2845,10 Things I Hate About You ,97.0
2846,The New Guy ,92.0
2847,Loaded Weapon 1 ,84.0
2848,The Shallows ,86.0
2849,The Butterfly Effect ,120.0
2850,Snow Day ,89.0
2851,This Christmas ,117.0
2852,Baby Geniuses ,97.0
2853,The Big Hit ,91.0
2854,Harriet the Spy ,100.0
2855,Child's Play 2 ,72.0
2856,No Good Deed ,84.0
2857,The Mist ,126.0
2858,Ex Machina ,108.0
2859,Being John Malkovich ,112.0
2860,Two Can Play That Game ,90.0
2861,Earth to Echo ,91.0
2862,Crazy/Beautiful ,135.0
2863,Letters from Iwo Jima ,141.0
2864,The Astronaut Farmer ,104.0
2865,Woo ,84.0
2866,Room ,118.0
2867,Dirty Work ,82.0
2868,Serial Mom ,95.0
2869,Dick ,94.0
2870,Del 1 - Män som hatar kvinnor             ,88.0
2871,Light It Up ,99.0
2872,54 ,121.0
2873,Bubble Boy ,84.0
2874,Birthday Girl ,93.0
2875,21 & Over ,93.0
2876,"Paris, je t'aime ",120.0
2877,Resurrecting the Champ ,112.0
2878,Admission ,107.0
2879,The Widow of Saint-Pierre ,112.0
2880,Chloe ,96.0
2881,Faithful ,91.0
2882,Brothers ,105.0
2883,Find Me Guilty ,125.0
2884,The Perks of Being a Wallflower ,102.0
2885,Excessive Force ,87.0
2886,Infamous ,118.0
2887,The Claim ,115.0
2888,The Vatican Tapes ,91.0
2889,Attack the Block ,88.0
2890,In the Land of Blood and Honey ,127.0
2891,The Call ,94.0
2892,Operation Chromite ,115.0
2893,The Crocodile Hunter: Collision Course ,90.0
2894,I Love You Phillip Morris ,102.0
2895,Quest for Fire ,100.0
2896,Antwone Fisher ,117.0
2897,The Emperor's Club ,109.0
2898,True Romance ,121.0
2899,Womb ,111.0
2900,Glengarry Glen Ross ,100.0
2901,The Killer Inside Me ,109.0
2902,Cat People ,93.0
2903,Sorority Row ,101.0
2904,The Prisoner of Zenda ,101.0
2905,Lars and the Real Girl ,106.0
2906,The Boy in the Striped Pajamas ,94.0
2907,Dancer in the Dark ,140.0
2908,Oscar and Lucinda ,132.0
2909,The Funeral ,99.0
2910,Solitary Man ,90.0
2911,Machete ,105.0
2912,Casino Jack ,108.0
2913,The Land Before Time ,69.0
2914,Tae Guk Gi: The Brotherhood of War ,148.0
2915,The Perfect Game ,118.0
2916,The Exorcist ,132.0
2917,Jaws ,130.0
2918,American Pie ,95.0
2919,Ernest & Celestine ,80.0
2920,The Golden Child ,94.0
2921,Think Like a Man ,122.0
2922,Barbershop ,102.0
2923,Star Trek II: The Wrath of Khan ,116.0
2924,Ace Ventura: Pet Detective ,78.0
2925,WarGames ,114.0
2926,Witness ,112.0
2927,Act of Valor ,110.0
2928,Step Up ,104.0
2929,Beavis and Butt-Head Do America ,81.0
2930,Jackie Brown ,154.0
2931,Harold & Kumar Escape from Guantanamo Bay ,102.0
2932,Chronicle ,89.0
2933,Yentl ,132.0
2934,Time Bandits ,103.0
2935,Crossroads ,93.0
2936,Project X ,93.0
2937,Patton ,172.0
2938,One Hour Photo ,96.0
2939,Quarantine ,89.0
2940,The Eye ,92.0
2941,Johnson Family Vacation ,97.0
2942,How High ,93.0
2943,The Muppet Christmas Carol ,89.0
2944,Casino Royale ,144.0
2945,Frida ,123.0
2946,Katy Perry: Part of Me ,93.0
2947,The Fault in Our Stars ,133.0
2948,Rounders ,121.0
2949,Top Five ,102.0
2950,Prophecy ,102.0
2951,Stir of Echoes ,99.0
2952,Spartacus: War of the Damned             ,55.0
2953,Philomena ,98.0
2954,The Upside of Anger ,118.0
2955,The Boys from Brazil ,125.0
2956,Aquamarine ,104.0
2957,Paper Towns ,109.0
2958,My Baby's Daddy ,86.0
2959,Nebraska ,115.0
2960,Tales from the Crypt: Demon Knight ,92.0
2961,Max Keeble's Big Move ,91.0
2962,Young Adult ,94.0
2963,Crank ,93.0
2964,How to Be a Player ,93.0
2965,Living Out Loud ,100.0
2966,Just Wright ,100.0
2967,Rachel Getting Married ,113.0
2968,The Postman Always Rings Twice ,122.0
2969,Girl with a Pearl Earring ,100.0
2970,Das Boot ,293.0
2971,The Alamo ,137.0
2972,Sorority Boys ,93.0
2973,About Time ,123.0
2974,House of Flying Daggers ,119.0
2975,Arbitrage ,107.0
2976,Project Almanac ,106.0
2977,Cadillac Records ,109.0
2978,Screwed ,81.0
2979,Fortress ,95.0
2980,For Your Consideration ,86.0
2981,Celebrity ,113.0
2982,Running with Scissors ,122.0
2983,From Justin to Kelly ,90.0
2984,Girl 6 ,108.0
2985,In the Cut ,113.0
2986,Two Lovers ,110.0
2987,Last Orders ,109.0
2988,The Host ,110.0
2989,The Pursuit of D.B. Cooper ,100.0
2990,Ravenous ,101.0
2991,Charlie Bartlett ,97.0
2992,The Great Beauty ,172.0
2993,The Dangerous Lives of Altar Boys ,104.0
2994,Stoker ,99.0
2995,2046 ,129.0
2996,Married Life ,91.0
2997,Duma ,100.0
2998,Ondine ,111.0
2999,Brother ,114.0
3000,Welcome to Collinwood ,86.0
3001,Critical Care ,107.0
3002,The Life Before Her Eyes ,90.0
3003,Darling Companion ,103.0
3004,Trade ,120.0
3005,Fateless ,134.0
3006,Breakfast of Champions ,110.0
3007,"A Woman, a Gun and a Noodle Shop ",95.0
3008,Cypher ,95.0
3009,City of Life and Death ,132.0
3010,Home ,94.0
3011,Legend of Kung Fu Rabbit ,89.0
3012,Space Battleship Yamato ,138.0
3013,5 Days of War ,113.0
3014,Triangle ,99.0
3015,10 Days in a Madhouse ,111.0
3016,Heaven Is for Real ,99.0
3017,Snatch ,104.0
3018,Dancin' It's On ,89.0
3019,Pet Sematary ,103.0
3020,Madadayo ,134.0
3021,The Cry of the Owl ,100.0
3022,A Tale of Three Cities ,130.0
3023,Gremlins ,106.0
3024,Star Wars: Episode IV - A New Hope ,125.0
3025,Dirty Grandpa ,109.0
3026,Doctor Zhivago ,200.0
3027,Trash ,114.0
3028,High School Musical 3: Senior Year ,112.0
3029,The Fighter ,116.0
3030,Jackass Number Two ,92.0
3031,My Cousin Vinny ,120.0
3032,If I Stay ,107.0
3033,Drive Hard ,92.0
3034,Major League ,107.0
3035,St. Trinian's ,100.0
3036,Phone Booth ,81.0
3037,A Walk to Remember ,101.0
3038,Dead Man Walking ,122.0
3039,Cruel Intentions ,97.0
3040,Saw VI ,92.0
3041,History of the World: Part I ,92.0
3042,The Secret Life of Bees ,110.0
3043,Corky Romano ,86.0
3044,Raising Cain ,91.0
3045,F.I.S.T. ,145.0
3046,Invaders from Mars ,100.0
3047,Brooklyn ,111.0
3048,Barry Lyndon ,184.0
3049,Out Cold ,89.0
3050,The Ladies Man ,84.0
3051,Quartet ,98.0
3052,Tomcats ,95.0
3053,Frailty ,100.0
3054,Woman in Gold ,109.0
3055,Kinsey ,118.0
3056,Army of Darkness ,88.0
3057,Slackers ,86.0
3058,What's Eating Gilbert Grape ,118.0
3059,The Visual Bible: The Gospel of John ,125.0
3060,Vera Drake ,125.0
3061,The Guru ,94.0
3062,The Perez Family ,113.0
3063,Inside Llewyn Davis ,104.0
3064,O ,95.0
3065,Return to the Blue Lagoon ,102.0
3066,The Molly Maguires ,124.0
3067,Romance & Cigarettes ,105.0
3068,Copying Beethoven ,104.0
3069,Poltergeist ,120.0
3070,Brighton Rock ,111.0
3071,Saw V ,95.0
3072,Machine Gun McCain ,96.0
3073,LOL ,97.0
3074,Jindabyne ,118.0
3075,Kabhi Alvida Naa Kehna ,193.0
3076,An Ideal Husband ,97.0
3077,The Last Days on Mars ,98.0
3078,Darkness ,103.0
3079,2001: A Space Odyssey ,161.0
3080,E.T. the Extra-Terrestrial ,120.0
3081,In the Land of Women ,97.0
3082,The Blue Butterfly ,97.0
3083,There Goes My Baby ,99.0
3084,Lovesick             ,24.0
3085,Housefull ,144.0
3086,September Dawn ,111.0
3087,For Greater Glory: The True Story of Cristiada ,145.0
3088,La Famille Bélier ,106.0
3089,Good Will Hunting ,126.0
3090,Misconduct ,106.0
3091,Saw III ,121.0
3092,Stripes ,117.0
3093,Bring It On ,98.0
3094,The Purge: Election Year ,109.0
3095,She's All That ,95.0
3096,Precious ,109.0
3097,Saw IV ,96.0
3098,White Noise ,101.0
3099,Madea's Family Reunion ,107.0
3100,The Color of Money ,119.0
3101,The Longest Day ,178.0
3102,The Mighty Ducks ,100.0
3103,The Grudge ,98.0
3104,Happy Gilmore ,92.0
3105,Jeepers Creepers ,90.0
3106,Bill & Ted's Excellent Adventure ,90.0
3107,Oliver! ,153.0
3108,The Best Exotic Marigold Hotel ,124.0
3109,Recess: School's Out ,82.0
3110,Mad Max Beyond Thunderdome ,107.0
3111,Commando ,75.0
3112,The Boy ,97.0
3113,Devil ,80.0
3114,Friday After Next ,85.0
3115,Insidious: Chapter 3 ,97.0
3116,The Last Dragon ,109.0
3117,Snatch ,104.0
3118,The Lawnmower Man ,140.0
3119,Nick and Norah's Infinite Playlist ,90.0
3120,Dogma ,130.0
3121,The Banger Sisters ,98.0
3122,Twilight Zone: The Movie ,101.0
3123,Road House ,114.0
3124,A Low Down Dirty Shame ,100.0
3125,Swimfan ,85.0
3126,Employee of the Month ,103.0
3127,Can't Hardly Wait ,100.0
3128,The Outsiders ,114.0
3129,Pete's Dragon ,102.0
3130,The Dead Zone ,103.0
3131,Sinister 2 ,97.0
3132,Sparkle ,116.0
3133,Valentine ,96.0
3134,The Fourth Kind ,98.0
3135,A Prairie Home Companion ,105.0
3136,Sugar Hill ,123.0
3137,Invasion U.S.A. ,107.0
3138,Roll Bounce ,112.0
3139,Rushmore ,93.0
3140,Skyline ,97.0
3141,The Second Best Exotic Marigold Hotel ,122.0
3142,Kit Kittredge: An American Girl ,101.0
3143,The Perfect Man ,100.0
3144,Mo' Better Blues ,129.0
3145,Kung Pow: Enter the Fist ,81.0
3146,Tremors ,96.0
3147,Wrong Turn ,84.0
3148,The Long Riders ,100.0
3149,The Corruptor ,110.0
3150,Mud ,130.0
3151,Reno 911!: Miami ,84.0
3152,One Direction: This Is Us ,106.0
3153,"The Goods: Live Hard, Sell Hard ",89.0
3154,Hey Arnold! The Movie ,76.0
3155,My Week with Marilyn ,99.0
3156,The Matador ,96.0
3157,Love Jones ,104.0
3158,The Gift ,108.0
3159,End of the Spear ,108.0
3160,Get Over It ,87.0
3161,Office Space ,89.0
3162,Drop Dead Gorgeous ,97.0
3163,Big Eyes ,106.0
3164,Very Bad Things ,100.0
3165,Sleepover ,89.0
3166,Body Double ,114.0
3167,MacGruber ,95.0
3168,Dirty Pretty Things ,97.0
3169,Movie 43 ,94.0
3170,The Tourist ,103.0
3171,Over Her Dead Body ,95.0
3172,Seeking a Friend for the End of the World ,101.0
3173,Cedar Rapids ,87.0
3174,Bones             ,40.0
3175,American History X ,101.0
3176,The Collection ,82.0
3177,Teacher's Pet ,74.0
3178,The Red Violin ,130.0
3179,The Straight Story ,112.0
3180,Deuces Wild ,96.0
3181,Bad Words ,89.0
3182,"Run, Fatboy, Run ",100.0
3183,Heartbeeps ,78.0
3184,Black or White ,121.0
3185,On the Line ,85.0
3186,Rescue Dawn ,120.0
3187,Danny Collins ,106.0
3188,"Jeff, Who Lives at Home ",83.0
3189,I Am Love ,120.0
3190,Atlas Shrugged II: The Strike ,111.0
3191,Romeo Is Bleeding ,100.0
3192,The Limey ,89.0
3193,Crash ,115.0
3194,The House of Mirth ,135.0
3195,Malone ,92.0
3196,Peaceful Warrior ,120.0
3197,Bucky Larson: Born to Be a Star ,97.0
3198,Bamboozled ,135.0
3199,The Forest ,93.0
3200,Sphinx ,118.0
3201,While We're Young ,97.0
3202,A Better Life ,98.0
3203,Spider ,98.0
3204,Gun Shy ,101.0
3205,Nicholas Nickleby ,132.0
3206,The Iceman ,106.0
3207,Dekalog             ,55.0
3208,Krrish ,168.0
3209,Cecil B. DeMented ,87.0
3210,Killer Joe ,98.0
3211,The Joneses ,96.0
3212,Owning Mahowny ,104.0
3213,The Brothers Solomon ,93.0
3214,My Blueberry Nights ,95.0
3215,Illuminata ,119.0
3216,Swept Away ,89.0
3217,"War, Inc. ",107.0
3218,Shaolin Soccer ,85.0
3219,The Brown Bunny ,93.0
3220,The Swindle ,101.0
3221,Rosewater ,103.0
3222,The Chambermaid on the Titanic ,101.0
3223,Coriolanus ,123.0
3224,Imaginary Heroes ,111.0
3225,High Heels and Low Lifes ,86.0
3226,World's Greatest Dad ,99.0
3227,Severance ,90.0
3228,Edmond ,82.0
3229,Welcome to the Rileys ,110.0
3230,Police Academy: Mission to Moscow ,83.0
3231,Blood Done Sign My Name ,128.0
3232,"Cinco de Mayo, La Batalla ",125.0
3233,Elsa & Fred ,97.0
3234,An Alan Smithee Film: Burn Hollywood Burn ,86.0
3235,The Open Road ,91.0
3236,The Good Guy ,90.0
3237,Motherhood ,90.0
3238,Free Style ,94.0
3239,Strangerland ,112.0
3240,The Janky Promoters ,85.0
3241,Blonde Ambition ,93.0
3242,The Oxford Murders ,104.0
3243,The Reef ,94.0
3244,Eulogy ,85.0
3245,White Noise 2: The Light ,99.0
3246,You Got Served: Beat the World ,91.0
3247,Fifty Dead Men Walking ,117.0
3248,Jungle Shuffle ,85.0
3249,Adam Resurrected ,106.0
3250,Of Horses and Men ,81.0
3251,It's a Wonderful Afterlife ,100.0
3252,The Devil's Tomb ,90.0
3253,Partition ,116.0
3254,Good Intentions ,84.0
3255,"The Good, the Bad, the Weird ",135.0
3256,Nurse 3D ,84.0
3257,Gunless ,89.0
3258,Adventureland ,107.0
3259,The Lost City ,144.0
3260,Next Friday ,98.0
3261,American Heist ,94.0
3262,You Only Live Twice ,117.0
3263,Plastic ,102.0
3264,Amour ,127.0
3265,Poltergeist III ,98.0
3266,Re-Kill ,88.0
3267,"It's a Mad, Mad, Mad, Mad World ",197.0
3268,Volver ,121.0
3269,Heavy Metal ,90.0
3270,Gentlemen Broncos ,89.0
3271,Richard III ,104.0
3272,Into the Grizzly Maze ,94.0
3273,Kites ,90.0
3274,Melancholia ,130.0
3275,Red Dog ,92.0
3276,Jab Tak Hai Jaan ,176.0
3277,Alien ,116.0
3278,The Texas Chain Saw Massacre ,88.0
3279,The Runaways ,106.0
3280,Fiddler on the Roof ,181.0
3281,Thunderball ,130.0
3282,Detention ,93.0
3283,Loose Cannons ,110.0
3284,Set It Off ,123.0
3285,The Best Man ,120.0
3286,Child's Play ,87.0
3287,Sicko ,123.0
3288,The Purge: Anarchy ,103.0
3289,Down to You ,91.0
3290,Harold & Kumar Go to White Castle ,88.0
3291,The Contender ,126.0
3292,Boiler Room ,120.0
3293,Trading Places ,116.0
3294,Black Christmas ,94.0
3295,Breakin' All the Rules ,85.0
3296,Henry V ,137.0
3297,The Savages ,114.0
3298,Chasing Papi ,76.0
3299,The Way of the Gun ,119.0
3300,Igby Goes Down ,99.0
3301,PCU ,79.0
3302,The Ultimate Gift ,114.0
3303,The Bold and the Beautiful             ,30.0
3304,The Ice Pirates ,91.0
3305,Gracie ,95.0
3306,Trust the Man ,103.0
3307,Hamlet 2 ,92.0
3308,Velvet Goldmine ,124.0
3309,The Wailing ,156.0
3310,Glee: The 3D Concert Movie ,84.0
3311,The Legend of Suriyothai ,300.0
3312,Two Evil Eyes ,120.0
3313,Barbecue ,98.0
3314,All or Nothing ,121.0
3315,Princess Kaiulani ,97.0
3316,Opal Dream ,86.0
3317,Heist ,93.0
3318,Flame and Citron ,45.0
3319,Undiscovered ,97.0
3320,Red Riding: In the Year of Our Lord 1974 ,102.0
3321,The Girl on the Train ,105.0
3322,Veronika Decides to Die ,103.0
3323,Crocodile Dundee ,93.0
3324,"Ultramarines: A Warhammer 40,000 Movie ",76.0
3325,The I Inside ,90.0
3326,Beneath Hill 60 ,122.0
3327,Polisse ,127.0
3328,Awake ,84.0
3329,Star Wars: The Clone Wars             ,23.0
3330,Skin Trade ,96.0
3331,The Lost Boys ,97.0
3332,Crazy Heart ,112.0
3333,The Rose ,125.0
3334,Baggage Claim ,96.0
3335,Barbarella ,98.0
3336,Shipwrecked ,92.0
3337,Election ,103.0
3338,The Namesake ,122.0
3339,The DUFF ,101.0
3340,Glitter ,104.0
3341,The Haunting in Connecticut 2: Ghosts of Georgia ,101.0
3342,Silmido ,135.0
3343,Bright Star ,119.0
3344,My Name Is Khan ,128.0
3345,Footloose ,107.0
3346,All Is Lost ,106.0
3347,Limbo ,126.0
3348,Namastey London ,128.0
3349,The Wind That Shakes the Barley ,127.0
3350,Yeh Jawaani Hai Deewani ,160.0
3351,The Karate Kid ,126.0
3352,Quo Vadis ,171.0
3353,Repo! The Genetic Opera ,150.0
3354,Valley of the Wolves: Iraq ,122.0
3355,Pulp Fiction ,178.0
3356,The Muppet Movie ,95.0
3357,Nightcrawler ,117.0
3358,Club Dread ,119.0
3359,The Sound of Music ,174.0
3360,Splash ,111.0
3361,Little Miss Sunshine ,101.0
3362,Stand by Me ,89.0
3363,28 Days Later... ,113.0
3364,You Got Served ,95.0
3365,Escape from Alcatraz ,112.0
3366,Brown Sugar ,109.0
3367,A Thin Line Between Love and Hate ,108.0
3368,50/50 ,100.0
3369,Shutter ,90.0
3370,Creepshow ,130.0
3371,That Awkward Moment ,94.0
3372,Modern Problems ,93.0
3373,Kicks ,80.0
3374,Much Ado About Nothing ,111.0
3375,On Her Majesty's Secret Service ,142.0
3376,The Player             ,60.0
3377,New Nightmare ,107.0
3378,Drive Me Crazy ,91.0
3379,Akeelah and the Bee ,112.0
3380,Half Baked ,82.0
3381,New in Town ,97.0
3382,Syriana ,128.0
3383,American Psycho ,102.0
3384,The Good Girl ,93.0
3385,Bon Cop Bad Cop ,116.0
3386,The Boondock Saints II: All Saints Day ,138.0
3387,The City of Your Final Destination ,117.0
3388,Enough Said ,93.0
3389,Easy A ,92.0
3390,The Inkwell ,110.0
3391,Shadow of the Vampire ,92.0
3392,Prom ,104.0
3393,The Pallbearer ,98.0
3394,Held Up ,89.0
3395,Woman on Top ,92.0
3396,Howards End ,140.0
3397,Preacher             ,60.0
3398,Anomalisa ,90.0
3399,Another Year ,129.0
3400,8 Women ,111.0
3401,Showdown in Little Tokyo ,79.0
3402,Clay Pigeons ,104.0
3403,It's Kind of a Funny Story ,101.0
3404,Made in Dagenham ,113.0
3405,When Did You Last See Your Father? ,92.0
3406,Prefontaine ,106.0
3407,The Wicked Lady ,98.0
3408,The Secret of Kells ,75.0
3409,Begin Again ,104.0
3410,Down in the Valley ,108.0
3411,Brooklyn Rules ,99.0
3412,Restless ,180.0
3413,The Singing Detective ,109.0
3414,The Land Girls ,111.0
3415,Fido ,93.0
3416,The Wendell Baker Story ,99.0
3417,Wild Target ,98.0
3418,Pathology ,95.0
3419,Wuthering Heights             ,142.0
3420,10th & Wolf ,107.0
3421,Dear Wendy ,102.0
3422,Aloft ,97.0
3423,Akira ,124.0
3424,The Death and Life of Bobby Z ,97.0
3425,The Rocket: The Legend of Rocket Richard ,124.0
3426,Swelter ,96.0
3427,My Lucky Star ,114.0
3428,Imagine Me & You ,90.0
3429,Mr. Church ,104.0
3430,Swimming Pool ,102.0
3431,Green Street 3: Never Back Down ,93.0
3432,The Blood of Heroes ,90.0
3433,Code of Honor ,106.0
